TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
42.956916100,0.000530088,0.0245943,2.54093,0.0306581,0.0290937,0.0471396,0.494939,2.09702,0.224242,1.27337,0.163653,6.15577e-06
43.003356009,0.000526729,0.20821,2.13872,0.217,0.0156025,0.129224,0.199239,1.97837,0.13399,1.35155,0.124421,2.03362e-05
43.049795918,0.000536662,0.2263,2.11051,0.264945,0.00786337,0.0785289,0.19095,1.71026,0.127318,1.44255,0.11585,1.76347e-05
43.096235828,0.0143525,0.119745,2.10543,0.292161,0.0105096,0.012162,0.214268,1.58763,0.0779309,1.5382,0.0923747,0.00530493
43.142675737,0.0224149,0.0200633,2.16414,0.175517,0.0022863,0,0.50383,1.57595,0.156885,1.56041,0.123508,0.120103
43.189115646,0.501033,0.0207979,2.10448,0.31813,0.0220917,0,0.782816,1.45259,0.136366,1.34862,0.0149522,0.257236
43.235555556,0.375118,0.00851429,2.29482,0.112505,0.24363,0.181539,0.49554,1.14263,0.352719,1.11719,0.0500577,0.411257
43.281995465,0.265361,0.00179562,2.75788,0.038371,0.173771,0.253458,0.62824,0.668996,0.42817,1.26804,0.0183587,0.340354
43.328435374,0.208421,0.00207968,3.00748,0.0596627,0.0630611,0.235311,0.521406,0.487079,0.556123,1.28303,0.0620513,0.214328
43.374875283,0.0825459,0.000636628,2.92512,0.161222,0.0114101,0.0150243,0.496801,0.813364,0.276078,1.29439,0.349085,0.140019
43.421315193,0.000729577,0.00064631,2.36616,0.215681,0,0,0.522623,1.05805,0.263324,1.40196,0.500262,0.0442454
43.467755102,0.000618043,0.00251352,2.38691,0.201225,0,0,0.644537,1.0547,0.376872,1.42757,0.420139,0.0833503
43.514195011,0.000576245,0.0027286,2.31146,0.277974,0,0,0.439967,1.18531,0.193221,1.44323,0.355449,0.0926551
43.560634921,0.000621289,0.00246024,2.23265,0.309632,0.0038508,0,0.188883,1.51379,0.0507168,1.415,0.250968,0.104668
43.607074830,0.622219,0.00161975,2.47073,0.31508,0.00656506,0,0.414919,1.30941,0.0207608,1.12109,0.14375,0.119396
43.653514739,0.578134,0.154333,2.26056,0.123324,0.00611465,0.0171433,0.51458,1.49135,0.17295,0.979979,0.179869,0.289592
43.699954649,0.335186,0.206832,2.253,0,0.126378,0.257856,0.432015,1.45811,0.482456,0.90448,0.197042,0.348092
43.746394558,0.354085,0.169516,2.37608,0,0.0219679,0.299409,0.438416,1.12137,0.758782,1.00558,0.201689,0.414731
43.792834467,0.311579,0.0728488,2.32217,0,0.00606704,0.314833,0.30464,1.08568,0.711897,1.30238,0.221106,0.188037
43.839274376,0.0728593,0.00184813,2.04512,0.261622,0.00497154,1.60777,0.2865,1.14719,0.0515203,0.434977,1.49491,0.452811
43.885714286,0.0008319,0.000948187,1.44227,0.660633,0.076152,1.8731,0.0690601,0.711944,0.0286544,0.0981856,1.69266,1.49615
43.932154195,0.000692608,0.0362902,1.05254,0.63589,0.482442,1.91417,0.0535374,0.3796,0.0683956,0.00503987,1.87038,1.38163
43.978594104,0.000690225,0.00327897,1.14948,0.445194,0.54384,1.90841,0.0511248,0.170567,0.0110481,0.0057063,1.97823,1.27207
44.025034014,0.035443,0.0710557,1.25627,0.372136,0.401005,1.79186,0.0597137,0.633899,0,0.0331323,1.92168,0.907369
44.071473923,0.554366,0.354291,0.798172,0.82652,0.062147,0.599926,0.309974,0.713393,0,0.0368592,1.78972,0.444497
44.117913832,0.839508,0.281704,1.2878,1.03292,0.0691373,0.335784,0.392919,0.20059,0.0294679,0.117878,1.12185,0.595626
44.164353741,0.85263,0.344145,1.37947,0.925807,0.185628,0.288492,0.225656,0.14254,0.0880688,0.18911,0.796158,0.774715
44.210793651,0.854129,0.226644,1.38697,0.828259,0.332027,0.323106,0.149055,0.216699,0.0907568,0.272178,0.886193,0.661602
44.257233560,0.560644,0.00132856,1.49459,0.178422,0.584677,0.778411,0.224031,0.916491,0.134334,0.316239,1.34079,0.323689
44.303673469,0.173749,0.00261241,2.24655,0.0637387,0.578899,0.253421,0.120438,1.17346,0.11021,0.574062,1.38833,0.0715449
44.350113379,0.0586248,0.00130717,2.43204,0.0666842,0.157239,0.0319756,0.408182,1.48916,0.174791,1.2654,0.689045,0.0374479
44.396553288,0.123973,0.000897348,2.49143,0.108566,0.277474,0,0.402506,1.94613,0.00514607,1.57338,0.390119,0.0858631
44.442993197,0.000550841,0,2.63769,0.0202324,0.342311,0,0.379132,2.01901,0.0808023,1.56573,0.156412,0.177319
44.489433107,0.169522,0.000116497,2.64604,0.0183735,0.338176,0.016591,0.358366,1.69126,0.115306,1.20529,0.0700881,0.306541
44.535873016,0.446627,0.0927624,2.19675,0.0505804,0.279921,0.098635,0.558353,1.47619,0.256674,1.30162,0.0488933,0.254759
44.582312925,0.642533,0.171571,1.92682,0.0825969,0.385535,0.245708,0.613274,1.20472,0.288141,1.33313,0.0392761,0.361979
44.628752834,0.536356,0.255929,1.80417,0.0996908,0.375035,0.40315,0.649515,0.940997,0.221469,1.39721,0.0797352,0.381691
44.675192744,0.397064,0.109128,1.9546,0.103265,0.28741,0.48226,0.69375,0.940156,0.0161105,1.4199,0.0872954,0.262457
44.721632653,0.0623504,0.234635,2.26824,0.200815,0,0,0.512773,1.68131,0,1.39143,0.117515,0.223573
44.768072562,0,0.0437641,2.14932,0.373833,0.00393083,0,0.610131,1.71297,0.181529,1.63899,0.356421,0.176614
44.814512472,0,0.268857,2.17743,0.187137,0.012494,0,0.739578,1.06416,0.833076,1.48973,0.473243,0.178481
44.860952381,0,0.263284,2.24928,0.0939317,0.0162025,0,0.66754,0.955237,0.752272,1.50397,0.419378,0.170277
44.907392290,0.000195615,0.00357109,2.09456,0.151564,0.0104984,0.000135446,0.51795,0.975313,0.447303,1.56486,0.126612,0.178205
44.953832200,0.388941,0.00523036,2.35253,0.269924,0.301856,0.0358509,0.329489,0.04754,0.124084,1.42096,0.370813,0.403939
45.000272109,0.46929,0.573215,2.29436,0.345963,0.426046,0.116247,0.363534,0.213716,0.123197,1.42373,0.530346,0.218983
45.046712018,0.506721,0.68936,1.78847,0.289887,0.392521,0.253093,0.45795,0.283835,0.348619,1.607,0.466838,0.123899
45.093151927,0.560917,0.671981,1.78531,0.299186,0.363997,0.197641,0.548201,0.217886,0.364696,1.63373,0.290784,0.086942
45.139591837,0.561318,0.545075,1.67779,0.4365,0.246953,0.274465,0.56103,0.428298,0.284457,1.66861,0.120975,0.204988
45.186031746,0.0768227,0.342557,2.63393,0.366983,0.0775321,0,0.502103,1.1022,0.245202,1.15551,0.128142,0.217939
45.232471655,0.137053,0,2.53959,0.328832,0.117212,0,0.526108,1.77448,0.0718997,1.14315,0.153077,0.218732
45.278911565,0.383573,0,2.45781,0.242462,0,0,0.547011,1.79231,0.189937,1.26232,0.314503,0.184403
45.325351474,0.313221,0,2.42833,0.147288,0,0,0.603277,1.82252,0.425805,1.27042,0.247663,0.182853
45.371791383,0.760497,0.000374785,2.26029,0.205961,0.0334359,0.0135407,0.641417,0.690307,0.65018,1.39248,0.131797,0.180797
45.418231293,0.632483,0.290886,2.07589,0.20635,0.49571,0.0464413,0.422361,0.00521314,0.557659,1.4338,0.533383,0.160005
45.464671202,0.538676,0.218029,2.11802,0.256558,0.520248,0.157151,0.392237,0.0070465,0.823281,1.45629,0.532042,0.119743
45.511111111,0.45539,0.292858,2.09598,0.22055,0.493087,0.263527,0.351273,0.0114768,0.826693,1.44232,0.421997,0.104596
45.557551020,0.497151,0.556579,2.11921,0.176174,0.418357,0.210919,0.387207,0.00647823,0.728481,1.43006,0.254605,0.139504
45.603990930,0.664782,0.656119,2.13768,0.101704,0.237619,0.299005,0.475098,0.00247659,0.295044,0.941493,1.68723,0.251473
45.650430839,0.0167579,0.350952,1.68556,0.601515,0.226913,1.01536,0.0996011,0.0858456,0.108011,0.409492,2.45238,0.241467
45.696870748,7.44538e-05,0.0231463,1.19591,0.936095,0.338326,1.18663,0.0366402,0.0945796,0,0.141043,2.91135,0.260218
45.743310658,0.000268299,0.000337812,1.14002,0.901709,0.234812,1.24548,0.0105256,0.00325629,0.0352327,0.13051,3.00598,0.271176
45.789750567,0.000422636,0.00133724,1.36059,0.476639,0.0530166,1.20017,0.0151352,0.0229284,0.0693669,0.17698,3.28269,0.282914
45.836190476,0.760242,0.137521,1.18937,0.104335,0.365047,0.929327,0.0303527,0.0830573,0.169125,0.169904,3.43609,0.146491
45.882630385,0.667732,0.545999,1.19535,0.450933,0.625128,0.620219,0.0808867,0.124476,0.330281,0.23302,1.98298,0.039017
45.929070295,0.703473,0.69467,1.23131,0.699929,0.640407,0.316348,0.136919,0.0163699,0.529198,0.405244,1.68364,0.0611327
45.975510204,0.801371,0.744192,1.24708,0.655677,0.630063,0.175492,0.145037,0.00698992,0.547349,0.517078,1.44213,0.120323
46.021950113,0.853135,0.783963,1.35557,0.540767,0.524609,0.426581,0.121589,0.00686382,0.469158,0.448339,1.37673,0.177094
46.068390023,0.964447,0.322778,1.83127,0.192066,0.56046,0.165481,0.450447,0,0.33456,1.23395,1.61091,0.219857
46.114829932,0.0255221,0.0611441,2.4452,0.091015,0.305713,0,0.43031,1.68368,0.00304033,1.29659,1.12764,0.208549
46.161269841,0,0,2.56909,0.0115786,0.0833244,0,0.370819,1.8951,0.0332842,1.32073,0.860219,0.20963
46.207709751,4.2654e-05,0.0757275,2.69185,0,0.040928,0,0.469557,2.11636,0.00428759,1.29241,0.641246,0.18866
46.254149660,0.204558,0.00157035,2.65674,0,0.0448314,0,0.319586,1.94418,0.00483691,1.33055,0.284298,0.150109
46.300589569,0.403493,0.000513242,2.57665,0.00552417,0.171662,0.00508035,0.412818,1.55488,0.0658691,1.37652,0.156712,0.358535
46.347029478,0.378439,0.128303,2.19692,0.0464984,0.290327,0.0267943,0.545919,1.48711,0.204402,1.32285,0.109534,0.446761
46.393469388,0.433132,0.190848,1.97765,0.0341333,0.285756,0.0244846,0.643632,1.09004,0.33358,1.27698,0.196392,0.411607
46.439909297,0.400917,0.211726,1.88155,0.0279606,0.347972,0.00540467,0.763117,0.984598,0.519333,1.33919,0.270821,0.280552
46.486349206,0.473467,0.295055,2.13755,0.00256021,0.16044,0,0.858852,0.871315,0.632125,1.43994,0.35277,0.274648
46.532789116,0.108619,0.315664,2.65839,0.102711,0.143295,0,0.479801,1.58426,0.029278,1.26064,0.153187,0.223869
46.579229025,0,0.0410861,2.4919,0.0290739,0.0517761,0,0.402631,1.88167,0.446977,1.3321,0.169359,0.222234
46.625668934,0,0.000321629,2.49093,0.0985548,0.0453835,0,0.536521,1.63621,0.336233,1.40826,0.326825,0.179455
46.672108844,0.000225565,0.00217003,2.40212,0.111383,0.0313496,0,0.343633,1.69632,0.211818,1.54279,0.385485,0.172824
46.718548753,0.394754,0.00323512,1.84156,0.00656354,0.189195,0.0113235,0.198519,0.943453,0.610933,1.66399,0.190115,0.436145
46.764988662,0.456986,0.225476,2.04202,0.198894,0.545009,0.0228101,0.336716,0.487808,0.497179,1.4576,0.470934,0.320371
46.811428571,0.519889,0.148896,2.16122,0.325634,0.557767,0.0936293,0.592116,0.0854885,0.663492,1.36853,0.467008,0.479022
46.857868481,0.408742,0.357478,2.1168,0.370901,0.516409,0.227705,0.71966,0.00216783,0.631164,1.34855,0.388689,0.502908
46.904308390,0.370814,0.578853,2.15443,0.297098,0.397414,0.226411,0.737949,0.00305128,0.594727,1.41231,0.272402,0.487459
46.950748299,0.505593,0.578341,2.56501,0.0068884,0.161127,0.131976,0.644564,0.006807,0.765241,1.34607,0.176896,0.215795
46.997188209,9.52704e-05,0.208922,2.74038,0.0115284,0.00982576,0.0882507,0.510584,0.591136,0.50435,1.65166,0.394114,0.21012
47.043628118,0.00025552,0.0100597,2.46903,0.0795007,0.249389,0.068872,0.392423,1.24482,0.0934864,1.59724,0.370523,0.230008
47.090068027,0.000392015,0.0019042,2.36686,0.0929577,0.113391,0.0490972,0.482792,1.56289,0.00707048,1.3906,0.283768,0.163101
47.136507937,0.0384995,0.00235161,2.32091,0.0567332,0,0,0.310635,1.79327,0.00671524,1.45052,0.326783,0.168774
47.182947846,0.645774,0.0033863,2.877,0,0.285744,0.0859086,0.154655,0.0299871,0.886867,1.34789,0.60021,0.378317
47.229387755,0.54355,0.0389053,1.18221,0.874231,0.41622,0.129154,0.519181,0.214003,0.91843,1.49035,0.647272,0.399548
47.275827664,0.564142,0.159694,0.810908,0.977849,0.458583,0.270715,0.650393,0.113626,0.978938,1.49267,0.568296,0.476143
47.322267574,0.33876,0.352137,1.13743,0.714161,0.369443,0.23678,0.737402,0.111392,0.931612,1.56879,0.434285,0.313681
47.368707483,0.428432,0.655583,1.45849,0.322131,0.209799,0.272853,0.589309,0.32794,0.76231,1.65158,0.301219,0.211496
47.415147392,0.482158,0.696653,1.43181,0.274917,0.0667921,1.33391,0.0255807,0.412643,0.409003,1.00436,0.882107,0.475788
47.461587302,0.00471418,0.0925223,0.846207,0.764159,0.675916,1.78911,0.00867655,0.27946,0.195127,0.298333,1.451,1.16445
47.508027211,0,0,0.767903,0.529608,0.853118,1.76354,0.00777732,0.121387,0.299477,0.536245,1.74023,1.25093
47.554467120,0.000138134,0.000619403,0.957448,0.441384,0.756754,1.7927,0.00662441,0.35942,0.279465,0.335105,1.7611,1.30487
47.600907029,0.414547,0.118703,1.31424,0.19975,0.112585,1.6028,0.00879542,0.622051,0.00112055,0.180925,1.93623,0.63087
47.647346939,0.7816,0.553165,1.29042,0.204896,0.602679,1.11589,0.0337782,0.00735064,0.129527,0.265207,1.84011,0.116963
47.693786848,0.735665,0.438306,1.38357,0.447055,0.673035,0.611931,0.307209,0.00733238,0.38166,0.191386,1.78476,0.0180818
47.740226757,0.810914,0.493206,1.41211,0.486323,0.656324,0.630649,0.25991,0.00847999,0.490261,0.206589,1.65746,0.0273592
47.786666667,0.874057,0.526975,1.42665,0.480925,0.623545,0.526106,0.249851,0.00804605,0.469452,0.254256,1.45048,0.115971
47.833106576,0.975994,0.505637,1.60758,0.164398,0.600905,0.593839,0.115775,0.00590453,0.48601,0.430732,1.26265,0.197695
47.879546485,0.941844,0.236358,2.19342,0,0.507605,0.513695,0.349478,0.327277,0.975787,1.40717,0.377773,0.210374
47.925986395,0,0,2.58052,0,0.123788,0.231725,0.355809,1.50081,0.83487,1.38932,0.218252,0.215936
47.972426304,0,0,2.43964,0.0549482,0.0474378,0.076882,0.284904,2.22527,0.155743,1.2758,0.251857,0.191644
48.018866213,3.89963e-05,0.0848794,2.62867,0.03661,0.0478051,0.175528,0.303447,2.09059,0.341846,1.21903,0.195137,0.19767
48.065306122,0.306612,0.00164184,2.69838,0.008321,0.0840554,0.00353357,0.287228,1.88286,0.455105,1.21186,0.139148,0.13702
48.111746032,0.572106,0,2.20444,0.00488871,0.169706,0.0105129,0.440659,1.91527,0.171741,1.31404,0.160757,0.134895
48.158185941,0.727048,0.217648,1.55208,0.112548,0.357653,0.0171885,0.554761,1.79615,0.385384,1.5049,0.0722194,0.365314
48.204625850,0.755568,0.316473,1.5525,0.116289,0.33482,0,0.601146,1.57891,0.355179,1.47993,0.111737,0.337633
48.251065760,0.767217,0.104328,1.61084,0.085902,0.266067,0,0.672081,1.57059,0.279368,1.56618,0.131011,0.171411
48.297505669,0.718874,0.00113197,1.55293,0.0658927,0.0317372,0,0.475003,1.80492,0.0110717,1.69951,0.13295,0.20496
48.343945578,0.144015,0.0229042,2.33309,0.177659,0.0540754,0,0.315032,2.15542,0.0920167,1.37504,0.136355,0.187492
48.390385488,0.000378344,0.0286406,2.51178,0,0.0438235,0,0.36568,1.84452,0.713761,1.32848,0.266701,0.201547
48.436825397,0.000442137,0.0215645,2.49126,0,0.0312665,0,0.546114,1.73518,0.693452,1.36733,0.329616,0.171753
48.483265306,0.000382535,0.011712,2.54312,0.00273337,0.012991,0,0.449227,1.91541,0.432979,1.40321,0.331219,0.172856
48.529705215,0.817386,0.0033187,2.33752,0.0819373,0.11062,0.0405179,0.389379,1.14154,0.224748,1.15586,0.438153,0.46097
48.576145125,0.585805,0.249786,1.6896,0.304913,0.303677,0.149795,0.775265,0.146832,0.425627,1.50078,0.572539,0.293262
48.622585034,0.684454,0.327636,1.46039,0.320678,0.346142,0.198942,0.831118,0.0852085,0.471526,1.56159,0.543362,0.221477
48.669024943,0.519708,0.480323,1.46259,0.297362,0.280704,0.15171,0.902498,0.0501551,0.408332,1.62287,0.498354,0.11072
48.715464853,0.502468,0.768485,1.43884,0.321361,0.125536,0.178529,0.860476,0.425399,0.254833,1.75579,0.372259,0.19556
48.761904762,0.511577,0.591899,2.11838,0.647611,0,0.0417767,0.481632,1.35727,0.0771678,1.59749,0.148051,0.218952
48.808344671,0.0649523,0.362351,1.83934,0.582497,0.190802,0.0289278,0.44605,1.93714,0.00409806,1.73718,0.458463,0.207437
48.854784580,0.0538664,0.228743,1.70616,0.454018,0.222538,0.00025262,0.542649,1.97911,0.00550656,1.52172,0.588999,0.168606
48.901224490,0.149275,0.000908647,2.21827,0.331372,0,0,0.624984,1.89986,0.00648037,1.34986,0.42461,0.128725
48.947664399,0.689216,0.00171925,1.77476,0.327214,0,0.000562957,0.391734,1.71028,0.0931428,1.48759,0.212907,0.169583
48.994104308,0.6332,0.331991,1.67821,0.262423,0.500215,0.0352208,0.330494,0.979833,0.254452,1.51008,0.575735,0.166397
49.040544218,0.565809,0.440572,1.99255,0.42829,0.589561,0.0344484,0.415838,0.518068,0.471232,1.32674,0.616406,0.0842641
49.086984127,0.508744,0.479091,2.18654,0.297323,0.43612,0.135264,0.471067,0.256088,0.694696,1.35676,0.484306,0.187455
49.133424036,0.507411,0.533822,2.26559,0.174224,0.53063,0.0747989,0.524751,0.250813,0.599668,1.34566,0.38738,0.119499
49.179863946,0.557404,0.490316,2.14142,0.2176,0.37382,0.27949,0.1884,0.373692,0.404791,1.24623,1.46538,0.209731
49.226303855,0.423638,0.248029,1.18548,1.23635,0.446431,1.22748,0,0.0355753,0.144235,0.196601,2.11405,0.216022
49.272743764,0,0.0994675,0.798658,1.47709,0.342747,1.75221,0.00533173,0,0.0909336,0.750523,2.27729,0.183727
49.319183673,0.000214774,0.000985628,0.824334,1.2354,0.30106,1.73315,0.0747287,0.0218167,0.0239582,0.553631,2.39845,0.119365
49.365623583,0.000448597,0.00171226,1.45526,0.710002,0.165365,1.49199,0.0928133,0.403578,0.0212067,0.239569,2.53392,0.112322
49.412063492,0.859306,0.213596,1.64279,0.0866818,0.302358,0.675899,0,0.00341839,0.0395339,0.0907305,3.08749,0.354906
49.458503401,0.741529,0.787969,1.26077,0.399637,0.582616,0.587899,0.108488,0.00739873,0.152445,0.176024,1.941,0.0764299
49.504943311,0.743025,0.896098,1.08445,0.638358,0.723959,0.609765,0.148963,0.0116015,0.401882,0.261369,1.69265,0.0662205
49.551383220,0.802201,0.928173,0.949944,0.73994,0.733333,0.544446,0.168139,0.010153,0.382636,0.285931,1.5175,0.00406277
49.597823129,0.881627,0.895868,0.979152,0.671625,0.645096,0.569169,0.206777,0.00783872,0.372939,0.254864,1.33223,0.154785
49.644263039,1.0839,0.34222,1.73738,0.252795,0.710888,0.33402,0.0445785,0.00401852,0.155106,0.816768,1.98981,0.214066
49.690702948,0.0498733,0.129366,2.56102,0.035066,0.663718,0.139319,0.0427023,1.33333,0.10216,1.5448,1.24229,0.200902
49.737142857,0.103551,0,2.50313,0.0218763,0.430347,0.0720512,0.246775,1.9434,0.0648905,1.30816,0.812495,0.228579
49.783582766,0.128506,0.34567,2.4704,0.00303434,0.0873559,0.0179927,0.367147,2.15059,0.00474268,1.32492,0.603755,0.196566
49.830022676,0.390273,0.341598,2.48404,0,0.0202446,0,0.440228,2.01349,0.00520903,1.38286,0.290955,0.126811
49.876462585,0.687265,0,1.95032,0.00732358,0.193408,0.00495297,0.501177,1.67694,0.321104,1.66298,0.137829,0.166125
49.922902494,0.566105,0.0111312,1.6662,0.0862722,0.321465,0.022467,0.491468,1.78164,0.148633,1.54637,0.0999145,0.321955
49.969342404,0.605475,0.0143581,1.65713,0.169448,0.369206,0.00421586,0.444451,1.58496,0.343611,1.43045,0.126519,0.413698
50.015782313,0.416156,0.00259182,1.66479,0.149583,0.363751,0,0.391236,1.30302,0.521716,1.38413,0.145074,0.372786
50.062222222,0.243014,0.00174501,1.72221,0.196649,0.244584,0,0.393344,1.15759,0.913168,1.52225,0.140267,0.2176
50.108662132,0.0326967,0.00230953,1.99603,0.309071,0.0163977,0,0.336855,1.98406,0.00525861,1.52384,0.138974,0.197565
50.155102041,0.000154936,0.0014658,2.42585,0.247335,0.0272141,0.0302254,0.562297,1.80338,0.344069,1.37393,0.149912,0.183625
50.201541950,0.000439675,0.00191394,2.5558,0,0.0250153,0,0.568882,1.38255,0.368987,1.43197,0.409048,0.164863
50.247981859,0.000529759,0.00209611,2.39833,0.0101118,0.0248244,0,0.390163,1.83451,0.314159,1.49503,0.337525,0.13455
50.294421769,0.460403,0.0031658,2.25927,0.0824761,0.0601717,0.00336896,0.27591,1.84422,0.0777723,1.40412,0.142932,0.143197
50.340861678,0.651696,0.0927,2.23797,0.208018,0.50167,0.0207008,0.23209,0.0407912,0.254598,1.52654,0.402489,0.25399
50.387301587,0.612545,0.0976404,2.08598,0.393078,0.557402,0.0859229,0.330009,0.0320034,0.547811,1.19587,0.506937,0.24153
50.433741497,0.585306,0.255824,1.98566,0.455244,0.518831,0.247372,0.41923,0.0197686,0.694682,1.00842,0.443553,0.247216
50.480181406,0.353209,0.48804,2.04385,0.399625,0.456223,0.214401,0.46244,0.00551516,0.644488,1.05369,0.36003,0.218254
50.526621315,0.315314,0.683006,2.0739,0.211062,0.264421,0.168556,0.543945,0.250937,0.653077,1.39228,0.18655,0.215022
50.573061224,0.0312342,0.44249,2.24022,0.190938,0.000883161,0,0.59504,1.42225,0.0164308,1.34288,0.157418,0.192062
50.619501134,0,0.0975423,2.09295,0.150751,0.0935118,0,0.540117,1.88804,0.00675849,1.35427,0.27307,0.232681
50.665941043,0.00415871,0.193044,1.93888,0.116634,0.00287008,0,0.478168,1.9777,0.255283,1.40779,0.320758,0.151742
50.712380952,0.41383,0.141887,2.09674,0.223036,0.00275606,0,0.383171,1.69101,0.209622,1.39734,0.204197,0.141192
50.758820862,0.554077,0.363891,1.87172,0.168753,0.25257,0.00985715,0.271727,0.368991,0.481185,1.58327,0.485112,0.337274
50.805260771,0.528745,0.280856,1.99451,0.287175,0.638446,0.102296,0.408497,0.0301856,0.505342,1.33342,0.677553,0.116394
50.851700680,0.463411,0.242469,1.90559,0.265471,0.628676,0.143226,0.505638,0.0315662,0.73747,1.28186,0.573902,0.143678
50.898140590,0.347606,0.317126,1.87578,0.194763,0.624743,0.170815,0.603052,0.0342478,0.698441,1.30751,0.482027,0.0466839
50.944580499,0.421168,0.575334,1.80616,0.0948105,0.548746,0.22522,0.563907,0.22243,0.570552,1.42522,0.331343,0.149016
50.991020408,0.470983,0.608444,1.33869,0.00154789,0.402439,0.775531,0.098404,0.572638,0.152664,0.652194,1.99996,0.191225
51.037460317,0.00796014,0.343896,1.34455,0.5217,0.490661,0.891354,0.140959,0.299124,0.000241172,0.145327,3.13337,0.222605
51.083900227,0,0.0400111,1.34212,0.542401,0.556888,1.16336,0.00381374,0.00037588,0.0636973,0.0255785,3.2827,0.441584
51.130340136,0.00019764,0.000318914,1.36823,0.478237,0.448661,1.2191,0.00756315,0.000548038,0.0697603,0.0518576,3.33237,0.36419
51.176780045,0.000415089,0.000496854,1.33656,0.412015,0.249518,1.08675,0.0197266,0.00890483,6.02108e-05,0.0976189,3.15411,0.507942
51.223219955,0.777144,0.310743,0.728191,0.180835,0.618203,0.924013,0.05315,0.00553299,0.266921,0.194859,2.18044,0.219189
51.269659864,0.638512,0.586499,0.580232,0.456147,0.659327,0.539759,0.373417,0.0176394,0.442776,0.300226,1.53281,0.231484
51.316099773,0.746019,0.832848,0.479899,0.644511,0.690636,0.575415,0.143705,0.0177852,0.571293,0.343411,1.45331,0.198702
51.362539683,0.814288,0.852401,0.450067,0.69996,0.668238,0.483247,0.162001,0.00682016,0.519414,0.335825,1.34632,0.163586
51.408979592,0.92111,0.836593,0.685508,0.664368,0.548691,0.378825,0.194559,0.00518746,0.373432,0.320155,1.36624,0.22733
51.455419501,0.438179,0.204135,2.94574,0.206544,0.592459,0.129242,0.110668,0.0357361,0.317364,1.05626,1.47155,0.220937
51.501859410,0.0423674,0,2.90143,0.244589,0.166047,0.0796277,0.22706,1.20974,0.0619288,1.20857,0.734235,0.209747
51.548299320,0.0527421,0,2.73214,0.184331,0.0240307,0.00941967,0.302922,1.83355,0.0531972,1.32062,0.61403,0.185838
51.594739229,0.102496,0.282259,2.65478,0.109812,0.0325258,0,0.417589,2.05053,0.00494797,1.51107,0.368512,0.128449
51.641179138,0.0760292,0.00146602,2.57793,0,0.0331391,0,0.323188,1.87617,0.030278,1.34103,0.143561,0.233484
51.687619048,0.205168,0.00458292,2.34479,0.0103881,0.0842519,0.186761,0.286514,1.65288,0.141682,1.26548,0.138717,0.483119
51.734058957,0.423332,0.0666268,2.01823,0.110488,0.288538,0.192208,0.237011,1.58495,0.186266,1.33878,0.0587585,0.504637
51.780498866,0.59182,0.0915219,1.88453,0.166647,0.270673,0.198605,0.151699,1.46312,0.312953,1.4093,0.0924078,0.397529
51.826938776,0.795091,0.00247472,1.96395,0.111781,0,0,0.196263,1.31986,0.602716,1.47984,0.118984,0.233422
51.873378685,0.850191,0.00141731,2.3251,0.0343629,0.0295243,0,0.275571,1.4984,0.384022,1.48115,0.12946,0.191446
51.919818594,0.192325,0.000727296,2.83667,0.0986308,0.0397821,0,0.180616,1.71761,0.103481,1.29636,0.14924,0.17302
51.966258503,0.000160819,0.00119514,2.72947,0.010559,0.0374421,0,0.182145,1.77997,0.259812,1.25286,0.221766,0.164442
52.012698413,0.000361851,0.00174311,2.49877,0.0084213,0.0326594,0,0.30949,1.93375,0.281125,1.34846,0.325568,0.120079
52.059138322,0.000381352,0.00214636,2.37161,0.00782354,0.0267736,0,0.261502,2.09345,0.28576,1.3975,0.268814,0.12402
52.105578231,0.997528,0.00819909,2.04082,0.0280041,0.0965213,0.00819409,0.273706,1.52724,0.266019,1.40076,0.158441,0.215209
52.152018141,0.86159,0.136541,1.97148,0.244869,0.39421,0.0326684,0.572693,0.188592,0.662261,1.6426,0.544754,0.151472
52.198458050,0.829032,0.323421,1.90369,0.25217,0.535801,0.0993765,0.698262,0.0619838,0.775079,1.56521,0.590906,0.133711
52.244897959,0.694388,0.452862,1.97142,0.13085,0.474408,0.126685,0.673926,0.0470441,0.774931,1.49986,0.506677,0.0535613
52.291337868,0.682437,0.582976,2.03076,0.0322628,0.348582,0.125696,0.608465,0.159946,0.620906,1.48154,0.314882,0.191506
52.337777778,0.512312,0.521497,2.54617,0.00292056,0.0769863,0,0.468356,0.925488,0.53613,1.3352,0.147588,0.217023
52.384217687,0.0446459,0.162285,2.57868,0.0501099,0.0257424,0,0.223656,1.83716,0.0462377,1.25925,0.157897,0.202507
52.430657596,0.00730192,0.000656728,2.52457,0.0373757,0.145334,0,0.258182,1.79724,0.104148,1.36847,0.289052,0.171274
52.477097506,0.0029964,0.00238603,2.35957,0.0462419,0.0195375,0,0.307417,1.81351,0.0956609,1.40507,0.337475,0.144386
52.523537415,0.14885,0.00284157,2.1572,0.101136,0.00027796,0,0.320931,1.85138,0.0791087,1.37822,0.215239,0.151504
52.569977324,0.802654,0.254238,1.90266,0.0932102,0.438048,0.00891761,0.654515,0.573788,0.257052,1.41564,0.498329,0.181385
52.616417234,0.59065,0.706577,2.01812,0.0668796,0.564156,0.0310423,0.791942,0.153359,0.20007,1.36073,0.604662,0.102208
